,Gender,Age,Date_of_birth,Nationality,Municipality,Canton,Salary,Social_matricule,Ethnicity,hair_color,hair_lenght,First_name,Surname
31003,M,32,19910102,Ukraine,Luxembourg,Canton Luxembourg,960.0,199101026947*,white,gray,long,Веніямин,Приходько
31004,M,48,19750218,Portugal,Sanem,Canton Esch,2642.0,197502188138*,white,blond,long,Rodrigo,Barbosa
31005,F,39,19841123,Luxembourg,Walferdange,Canton Luxembourg,6145.0,198411233837*,white,blond,medium,Martine,Vercauteren
31006,F,26,19971130,France,Esch-sur-Alzette,Canton Esch,1803.0,199711304697*,white,black,medium,Marcelle,Devaux
31007,M,65,19580514,Luxembourg,Beaufort,Canton Echternach,0.0,195805141977*,latino,gray,medium,Davy,Stroobants
31008,M,56,19670111,Luxembourg,Troisvierges,Canton Clervaux,2832.0,196701113634*,white,gray,long,Martin,Fernandez
31009,F,77,19460927,Luxembourg,Pétange,Canton Esch,0.0,194609276756*,white,gray,long,Dorothée,Lacroix
31010,M,26,19970416,Luxembourg,Lac de la Haute-Sûre,Canton Wiltz,2542.0,199704162848*,white,blond,medium,Christoph,Munoz
31011,F,30,19930425,Poland,Esch-sur-Alzette,Canton Esch,3803.0,199304258775*,white,black,short,Nicole,Pieczyrak
31012,F,60,19630920,Italy,Luxembourg,Canton Luxembourg,960.0,196309205632*,white,gray,medium,Angelica,Bulzoni
31013,F,48,19750430,Luxembourg,Luxembourg,Canton Luxembourg,7460.0,197504307185*,white,brown,medium,Nore,Janssens
31014,F,24,19990105,Luxembourg,Pétange,Canton Esch,5028.0,199901057333*,white,blond,short,An,Stevens
31015,M,45,19780223,France,Käerjeng,Canton Capellen,5141.0,197802237192*,black,black,medium,Sébastien,Mallet
31016,M,78,19450505,Portugal,Habscht,Canton Capellen,0.0,194505051274*,white,gray,short,Dinis,Lima
31017,M,56,19670115,Luxembourg,Bertrange,Canton Luxembourg,15587.0,196701154425*,white,black,short,Guillaume,Perrin
31018,F,57,19660521,Luxembourg,Ettelbruck,Canton Diekirch,2862.0,196605218988*,white,gray,short,Yana,Hamel
31019,M,72,19510828,Portugal,Manternach,Canton Grevenmacher,0.0,195108287975*,white,gray,long,Vítor,Machado
31020,M,51,19721015,Luxembourg,Differdange,Canton Esch,968.0,197210154676*,white,brown,short,Georges,Leclerc
31021,M,29,19940719,Luxembourg,Lac de la Haute-Sûre,Canton Wiltz,3042.0,199407196575*,white,black,medium,Johan,Claes
31022,M,39,19841027,Luxembourg,Strassen,Canton Luxembourg,1587.0,198410274416*,white,brown,medium,Wouter,Vermeulen
31023,M,39,19841222,Belgium,Schengen,Canton Remich,6039.0,198412229375*,white,brown,long,Danny,De Vos
31024,F,52,19710609,Luxembourg,Lintgen,Canton Mersch,3616.0,197106097657*,white,gray,medium,Kim,Bonneau
31025,M,47,19760610,Luxembourg,Sanem,Canton Esch,3642.0,197606104615*,white,blond,long,Robbe,Michaud
31026,M,37,19860618,India,Grevenmacher,Canton Grevenmacher,1361.0,198606188443*,south asians,black,short,Stuvan,Tella
31027,M,75,19480927,Ukraine,Roeser,Canton Esch,0.0,194809277971*,white,gray,medium,Тарас,Безбородьки
31028,F,30,19931122,Luxembourg,Luxembourg,Canton Luxembourg,2460.0,199311228436*,white,gray,short,Viviane,Michel
31029,M,44,19790225,Luxembourg,Troisvierges,Canton Clervaux,8332.0,197902256703*,white,gray,short,Arthur,Meert
31030,M,31,19920423,Bosnia and Herzegovina,Wincrange,Canton Clervaux,1532.0,199204237466*,white,red,medium,Luboš,Svoboda
31031,M,63,19600414,Luxembourg,Dudelange,Canton Esch,4953.0,196004145277*,black,blond,long,Théophile,Allard
31032,F,32,19910227,Luxembourg,Grevenmacher,Canton Grevenmacher,5361.0,199102275586*,white,black,short,Annick,Poulain
31033,M,24,19991205,Luxembourg,Useldange,Canton Redange,1896.0,199912054240*,white,blond,long,Éric,Breton
31034,F,73,19501226,Luxembourg,Luxembourg,Canton Luxembourg,0.0,195012269561*,latino,gray,medium,Odette,Michiels
31035,M,59,19640502,Luxembourg,Mondercange,Canton Esch,6080.0,196405025267*,black,black,short,Paul,Lévêque
31036,M,29,19941225,Italy,Junglinster,Canton Grevenmacher,3244.0,199412257526*,white,black,short,Filippo,Ferragamo
31037,F,60,19631107,Hungary,Diekirch,Canton Diekirch,6890.0,196311072166*,white,brown,short,Mária,Kovács
31038,F,41,19821028,Romania,Esch-sur-Alzette,Canton Esch,2303.0,198210280568*,white,red,short,Ariana,Dobre
31039,M,41,19820119,Belgium,Luxembourg,Canton Luxembourg,3960.0,198201197747*,white,gray,short,Michel,Devos
31040,M,28,19950720,Luxembourg,Luxembourg,Canton Luxembourg,1960.0,199507208648*,white,brown,long,Dirk,Rousset
31041,M,22,20010707,Luxembourg,Hesperange,Canton Luxembourg,1654.0,200107077104*,white,red,medium,Marcel,Declerck
31042,F,71,19521025,Portugal,Esch-sur-Alzette,Canton Esch,0.0,195210257199*,white,black,medium,Mia,Leal
31043,M,57,19660409,Luxembourg,Clervaux,Canton Clervaux,7979.0,196604098373*,white,gray,short,Hugo,Van Roy
31044,F,40,19831203,Portugal,Luxembourg,Canton Luxembourg,14960.0,198312036507*,white,brown,short,Benedita,Pinto
31045,F,31,19920413,Luxembourg,Mersch,Canton Mersch,2055.0,199204138605*,white,blond,long,Henriette,Peltier
31046,M,75,19481006,Luxembourg,Luxembourg,Canton Luxembourg,0.0,194810063254*,latino,gray,long,Roger,Parmentier
31047,F,39,19840605,Spain,Esch-sur-Alzette,Canton Esch,2303.0,198406056924*,white,gray,long,Irene,Saura
31048,F,78,19450721,Portugal,Redange-sur-Attert,Canton Redange,Nan,194507211826*,white,gray,medium,Madalena,Matos
31049,F,30,19930605,Luxembourg,Steinfort,Canton Capellen,8157.0,199306051598*,white,gray,short,Joséphine,Rivière
31050,M,32,19910616,Portugal,Bettendorf,Canton Diekirch,2638.0,199106167642*,white,black,long,Martim,Cunha
31051,M,34,19891008,Luxembourg,Wormeldange,Canton Grevenmacher,13322.0,198910086104*,white,black,long,Charles,Gielen
31052,F,35,19881218,Luxembourg,Habscht,Canton Capellen,8639.0,198812188564*,latino,black,short,Johanna,Peeters
31053,F,63,19600803,Luxembourg,Bettembourg,Canton Esch,2596.0,196008032138*,white,gray,long,Manon,David
31054,M,57,19660811,Portugal,Luxembourg,Canton Luxembourg,7960.0,196608111271*,white,gray,medium,Edgar,Santos
31055,M,39,19840111,Luxembourg,Habscht,Canton Capellen,7639.0,198401117059*,black,black,short,Alphonse,Bogaert
31056,F,49,19740323,Romania,Ettelbruck,Canton Diekirch,7862.0,197403238998*,white,brown,short,Laurenția,Manole
31057,M,55,19680703,Luxembourg,Luxembourg,Canton Luxembourg,9960.0,196807035763*,white,brown,medium,Zacharie,Vercammen
31058,M,39,19840413,Luxembourg,Luxembourg,Canton Luxembourg,15460.0,198404131921*,white,black,long,Hamza,Leclerc
31059,M,39,19841120,Portugal,Weiswampach,Canton Clervaux,4512.0,198411202897*,white,black,long,Igor,Pinto
31060,M,34,19890313,Ireland,Luxembourg,Canton Luxembourg,1460.0,198903135223*,white,blond,short,Mairtin,MacGinnitty
31061,M,43,19800828,Luxembourg,Luxembourg,Canton Luxembourg,1960.0,198008288285*,white,brown,short,Gregory,Fleury
31062,F,51,19720307,Portugal,Hesperange,Canton Luxembourg,2654.0,197203071131*,white,black,short,Constança,Domingues
31063,F,91,19321111,Belgium,Luxembourg,Canton Luxembourg,0.0,193211117538*,white,black,short,Kelly,Jacobs
31064,F,21,20021121,Luxembourg,Redange-sur-Attert,Canton Redange,Nan,200211213875*,latino,black,long,Aurélie,De Winter
31065,M,42,19810816,Luxembourg,Esch-sur-Alzette,Canton Esch,5303.0,198108160360*,white,black,short,Jules,Michielsen
31066,F,64,19590209,Portugal,Junglinster,Canton Grevenmacher,6744.0,195902091449*,white,black,medium,Erika,Simões
31067,M,23,20000427,Luxembourg,Echternach,Canton Echternach,1223.0,200004279690*,white,black,medium,Mohamed,Depuydt
31068,M,34,19890217,United States of Ameria,Boulaide,Canton Wiltz,5895.0,198902172861*,white,black,short,Ian,Williams
31069,F,30,19930923,Luxembourg,Kayl,Canton Esch,9116.0,199309237874*,latino,black,short,Lucie,Geeraerts
31070,M,30,19930108,Spain,Clervaux,Canton Clervaux,5479.0,199301081811*,white,black,long,Juan Manuel,Lago
31071,F,38,19850508,Luxembourg,Luxembourg,Canton Luxembourg,3460.0,198505086266*,white,black,long,Amy,De Bock
31072,F,81,19420612,Luxembourg,Bettembourg,Canton Esch,0.0,194206128108*,black,gray,long,Marie,De Vuyst
31073,F,31,19920211,Luxembourg,Mertert,Canton Grevenmacher,8508.0,199202111086*,white,black,long,Margaux,Verfaillie
31074,F,23,20000904,Luxembourg,Pétange,Canton Esch,5528.0,200009043518*,latino,black,medium,Leona,Mees
31075,M,51,19720329,France,Hesperange,Canton Luxembourg,11154.0,197203296402*,black,red,short,Honoré,Cohen
31076,M,44,19790904,Luxembourg,Käerjeng,Canton Capellen,4141.0,197909043257*,white,red,short,Stéphane,Everaert
31077,F,36,19870120,Portugal,Luxembourg,Canton Luxembourg,4960.0,198701203019*,white,black,short,Luna,Domingues
31078,M,24,19990220,Luxembourg,Differdange,Canton Esch,4968.0,199902201147*,white,black,short,Kobe,Wellens
31079,M,73,19500713,Luxembourg,Luxembourg,Canton Luxembourg,0.0,195007134994*,black,black,short,Gert,Gautier
31080,F,31,19921226,Luxembourg,Sanem,Canton Esch,11142.0,199212265766*,white,black,medium,Paulette,Charles
31081,F,30,19930818,Italy,Hesperange,Canton Luxembourg,14654.0,199308185344*,white,red,medium,Gianna,Druso
31082,M,56,19670413,Luxembourg,Mersch,Canton Mersch,5555.0,196704136314*,white,blond,short,Walter,Claes
31083,F,64,19590407,Portugal,Kopstal,Canton Capellen,4892.0,195904070915*,white,black,medium,Constança,Jesus
31084,M,54,19690330,France,Weiswampach,Canton Clervaux,2012.0,196903303892*,black,brown,long,Martin,Picard
31085,F,47,19760608,Luxembourg,Remich,Canton Remich,13288.0,197606086966*,white,black,long,Liliane,Singh
31086,F,61,19620819,Germany,Luxembourg,Canton Luxembourg,4460.0,196208196665*,white,gray,short,Cäcilia,Jacobi Jäckel
31087,F,42,19810130,Luxembourg,Esch-sur-Sûre,Canton Wiltz,5024.0,198101304671*,white,gray,short,Annie,Delaunay
31088,F,30,19930306,Luxembourg,Colmar-Berg,Canton Mersch,1724.0,199303064702*,white,brown,long,Michelle,Lagarde
31089,M,51,19720217,Luxembourg,Weiswampach,Canton Clervaux,2512.0,197202171348*,white,black,medium,Kurt,Verbrugghe
31090,F,55,19680526,Luxembourg,Luxembourg,Canton Luxembourg,3460.0,196805268008*,white,black,long,Édith,Maurice
31091,M,24,19991202,India,Käerjeng,Canton Capellen,4141.0,199912028683*,south asians,black,long,Madhav,Lalla
31092,M,77,19461019,Luxembourg,Luxembourg,Canton Luxembourg,0.0,194610190324*,latino,gray,long,Kevin,Roux
31093,M,78,19451129,Luxembourg,Niederanven,Canton Luxembourg,0.0,194511299846*,white,gray,medium,Nicolas,Moens
31094,M,32,19910825,Portugal,Mertzig,Canton Diekirch,12742.0,199108257090*,white,brown,long,Mauro,Assunção
31095,F,69,19540509,Luxembourg,Habscht,Canton Capellen,0.0,195405091108*,white,black,short,Henriette,Houben
31096,F,43,19800101,Poland,Mamer,Canton Capellen,4201.0,198001018187*,white,black,long,Eliza,Poleszak
31097,M,73,19500626,France,Walferdange,Canton Luxembourg,0.0,195006267335*,white,gray,short,Henri,Laurent
31098,F,31,19921218,Luxembourg,Bettembourg,Canton Esch,1596.0,199212186979*,white,blond,medium,Isabel,Van den Bosch
31099,F,44,19790707,Luxembourg,Biwer,Canton Grevenmacher,2484.0,197907072147*,black,blond,long,Louise,Rossi
31100,F,75,19481127,Luxembourg,Parc Hosingen,Canton Clervaux,0.0,194811271855*,white,black,short,Aurélie,Antoine
31101,M,33,19900504,Luxembourg,Parc Hosingen,Canton Clervaux,2085.0,199005048304*,white,gray,long,Julien,Robert
31102,F,47,19760425,Luxembourg,Junglinster,Canton Grevenmacher,5744.0,197604259757*,white,brown,long,Audrey,Wellens
31103,F,27,19960620,Luxembourg,Differdange,Canton Esch,3468.0,199606200298*,black,brown,medium,Alix,Maréchal
31104,M,40,19830108,Luxembourg,Strassen,Canton Luxembourg,4087.0,198301089416*,white,black,long,Johan,Bigot
31105,F,51,19720114,Portugal,Käerjeng,Canton Capellen,2141.0,197201142989*,white,black,medium,Yara,Nascimento
31106,F,32,19910604,Portugal,Strassen,Canton Luxembourg,28087.0,199106047814*,white,gray,medium,Eva,Esteves
31107,F,44,19791220,Luxembourg,Luxembourg,Canton Luxembourg,4460.0,197912203761*,black,gray,long,Nicole,Maertens
31108,M,61,19620414,Portugal,Bettembourg,Canton Esch,5596.0,196204144044*,white,black,short,Xavier,Vicente
31109,M,57,19660607,Luxembourg,Luxembourg,Canton Luxembourg,22960.0,196606074300*,white,blond,long,Christophe,Roux
31110,F,50,19731129,Portugal,Sanem,Canton Esch,6642.0,197311299480*,white,brown,short,Mélanie,Melo
31111,F,49,19740301,Luxembourg,Walferdange,Canton Luxembourg,16145.0,197403016095*,black,red,long,Sophie,De Mey
31112,F,19,20040911,Luxembourg,Mersch,Canton Mersch,3555.0,200409116125*,black,black,medium,Élodie,De Vos
31113,M,63,19600819,Portugal,Esch-sur-Alzette,Canton Esch,4303.0,196008191845*,white,black,medium,Emanuel,Nogueira
31114,F,48,19750710,Luxembourg,Tandel,Canton Vianden,8653.0,197507103190*,latino,red,medium,Karen,Ooms
31115,F,66,19570730,Luxembourg,Luxembourg,Canton Luxembourg,0.0,195707302419*,black,blond,short,Pénélope,Caron
31116,M,18,20050512,Portugal,Strassen,Canton Luxembourg,4087.0,200505121878*,white,black,medium,Tiago,Almeida
31117,M,47,19760227,Portugal,Differdange,Canton Esch,2968.0,197602277783*,white,red,short,Tomás,Lourenço
31118,M,41,19820422,France,Luxembourg,Canton Luxembourg,1460.0,198204222398*,white,black,long,Alexandre,Labbé
31119,M,54,19690815,Portugal,Strassen,Canton Luxembourg,7087.0,196908157321*,white,red,medium,Igor,Brito
31120,M,57,19660922,Brazil,Bettembourg,Canton Esch,2096.0,196609224212*,black,black,medium,Yago,Caldeira
31121,F,48,19751219,Luxembourg,Wiltz,Canton Wiltz,8333.0,197512195517*,white,black,medium,Paulette,Guibert
31122,M,58,19650727,Portugal,Esch-sur-Alzette,Canton Esch,3803.0,196507274061*,white,black,short,António,Campos
31123,M,27,19961226,Luxembourg,Contern,Canton Luxembourg,6208.0,199612268087*,white,blond,medium,Raymond,De Sutter
31124,M,51,19721110,Luxembourg,Junglinster,Canton Grevenmacher,8244.0,197211107625*,white,brown,medium,Jürgen,Traore
31125,F,30,19931121,France,Differdange,Canton Esch,4468.0,199311216567*,white,brown,long,Aurore,Payet
31126,F,28,19951004,Portugal,Dudelange,Canton Esch,15453.0,199510040311*,white,black,short,Nádia,Monteiro
31127,M,29,19940803,Luxembourg,Hesperange,Canton Luxembourg,1154.0,199408038594*,white,blond,long,Roger,Jacques
31128,M,25,19980720,Luxembourg,Esch-sur-Alzette,Canton Esch,803.0,199807206015*,black,gray,long,Frans,Poirier
31129,M,54,19691025,Italy,Colmar-Berg,Canton Mersch,2724.0,196910252852*,white,black,short,Graziano,Casagrande
31130,M,22,20010804,France,Luxembourg,Canton Luxembourg,4960.0,200108043455*,white,red,short,Roger,Thibault
31131,M,36,19870512,Portugal,Walferdange,Canton Luxembourg,6145.0,198705127890*,white,red,long,Vítor,Pacheco
31132,M,51,19720617,Portugal,Luxembourg,Canton Luxembourg,7460.0,197206176701*,white,black,short,Enzo,Moura
31133,F,24,19990204,United Kingdom,Esch-sur-Alzette,Canton Esch,4303.0,199902047173*,latino,blond,medium,Tammy,Costa
31134,M,41,19820111,Portugal,Luxembourg,Canton Luxembourg,2960.0,198201110520*,white,gray,short,Nuno,Morais
31135,F,23,20000711,Italy,Mersch,Canton Mersch,1555.0,200007118502*,white,red,medium,Griselda,Detti
31136,F,35,19880117,France,Koerich,Canton Capellen,10184.0,198801179107*,white,brown,short,Anastasie,Devaux
31137,M,63,19600924,Luxembourg,Mamer,Canton Capellen,15201.0,196009245342*,white,gray,long,Thibaut,Launay
31138,F,30,19930211,Belgium,Pétange,Canton Esch,3528.0,199302117104*,white,gray,medium,Anne,De Roo
31139,F,24,19990520,France,Bettembourg,Canton Esch,12596.0,199905203562*,white,red,short,Christine,Barbe
31140,M,54,19690112,France,Diekirch,Canton Diekirch,7390.0,196901123833*,white,brown,medium,Thibault,Perez
31141,F,75,19480329,Luxembourg,Bertrange,Canton Luxembourg,0.0,194803292377*,white,gray,short,Michelle,Bracke
31142,M,31,19920124,Luxembourg,Kopstal,Canton Capellen,20392.0,199201240340*,white,black,long,Charles,Claes
31143,F,73,19500322,Luxembourg,Luxembourg,Canton Luxembourg,0.0,195003223185*,white,gray,short,Adrienne,David
31144,M,58,19650507,Portugal,Luxembourg,Canton Luxembourg,5960.0,196505079686*,white,gray,long,Fernando,Monteiro
31145,M,29,19940825,Luxembourg,Wincrange,Canton Clervaux,3532.0,199408258037*,white,brown,medium,Joris,Neirynck
31146,M,49,19740824,Luxembourg,Mamer,Canton Capellen,13201.0,197408244371*,white,gray,medium,Mohammad,De Vos
31147,M,54,19690217,Portugal,Luxembourg,Canton Luxembourg,4960.0,196902177440*,white,brown,medium,Alexandre,Morais
31148,M,68,19551219,Germany,Bissen,Canton Mersch,0.0,195512193950*,white,black,short,Arnim,Krebs
31149,M,34,19890123,Luxembourg,Bettembourg,Canton Esch,6096.0,198901230754*,white,brown,medium,Joseph,Eeckhout
31150,F,19,20041113,Portugal,Vallée de l'Ernz,Canton Diekirch,5097.0,200411132950*,white,black,long,Victória,Cruz
31151,F,41,19820214,Luxembourg,Differdange,Canton Esch,2968.0,198202145387*,white,gray,short,Andrée,Jansen
31152,M,29,19940901,Luxembourg,Sanem,Canton Esch,4142.0,199409016227*,black,brown,long,Brent,Joubert
31153,F,33,19900214,Luxembourg,Niederanven,Canton Luxembourg,7455.0,199002144072*,latino,black,medium,Michelle,Courtois
31154,F,36,19871109,Italy,Stadtbredimus,Canton Remich,6568.0,198711094291*,white,black,long,Francesca,Busoni
31155,F,63,19600414,India,Leudelange,Canton Esch,24483.0,196004146340*,south asians,black,long,Neelofar,Ravi
31156,M,22,20010204,Portugal,Luxembourg,Canton Luxembourg,1960.0,200102047765*,white,black,short,Diego,Araújo
31157,M,52,19710702,Portugal,Diekirch,Canton Diekirch,4890.0,197107029438*,white,red,long,William,Brito
31158,M,60,19631217,France,Mondercange,Canton Esch,5580.0,196312173920*,white,gray,long,Joseph,Torres
31159,F,46,19770322,Luxembourg,Luxembourg,Canton Luxembourg,6960.0,197703227106*,white,black,medium,Christelle,Ferrand
31160,F,42,19810307,Luxembourg,Differdange,Canton Esch,2468.0,198103076000*,white,gray,short,Mariette,Peeters
31161,M,42,19810304,Luxembourg,Diekirch,Canton Diekirch,2890.0,198103048652*,white,red,short,Maarten,De Wilde
31162,F,20,20030119,Portugal,Sanem,Canton Esch,4142.0,200301195978*,white,red,long,Renata,Maia
31163,M,62,19610401,Portugal,Walferdange,Canton Luxembourg,13145.0,196104017642*,white,black,long,Ivo,Ribeiro
31164,M,31,19920319,Luxembourg,Luxembourg,Canton Luxembourg,6960.0,199203196958*,white,gray,long,Gérard,Segers
31165,M,28,19950319,Luxembourg,Käerjeng,Canton Capellen,12141.0,199503198853*,white,black,short,Olivier,Renaud
31166,F,29,19940219,Luxembourg,Frisange,Canton Esch,13128.0,199402195503*,white,brown,medium,Miranda,Gillis
31167,F,27,19960715,Luxembourg,Differdange,Canton Esch,9468.0,199607151734*,white,gray,medium,Emma,Dewaele
31168,M,34,19890503,Portugal,Esch-sur-Alzette,Canton Esch,1803.0,198905035198*,white,black,long,Ivo,Paiva
31169,F,75,19481011,Luxembourg,Esch-sur-Alzette,Canton Esch,0.0,194810117315*,white,gray,medium,Corinne,Jacobs
31170,F,25,19980304,Luxembourg,Esch-sur-Alzette,Canton Esch,2303.0,199803043887*,white,brown,short,Fanny,Pons
31171,F,26,19971018,Portugal,Walferdange,Canton Luxembourg,6645.0,199710180175*,white,black,long,Isabela,Guerreiro
31172,M,36,19870223,Portugal,Schifflange,Canton Esch,7542.0,198702233504*,white,brown,medium,Leonardo,Lopes
31173,M,53,19700322,Luxembourg,Lintgen,Canton Mersch,9616.0,197003220246*,black,black,short,Alain,Galle
31174,F,69,19541220,Luxembourg,Junglinster,Canton Grevenmacher,0.0,195412200129*,white,gray,long,Vanessa,Guillou
31175,F,20,20031222,Portugal,Luxembourg,Canton Luxembourg,3460.0,200312227649*,white,red,medium,Luana,Silva
31176,M,35,19881026,Portugal,Dudelange,Canton Esch,1953.0,198810268650*,white,gray,short,Leonardo,Leite
31177,M,21,20020701,Luxembourg,Flaxweiler,Canton Grevenmacher,14266.0,200207011268*,white,black,short,Thomas,Van Loock
31178,F,39,19841023,Luxembourg,Esch-sur-Alzette,Canton Esch,2303.0,198410235929*,white,black,short,Manon,Barbe
31179,M,80,19430209,Germany,Mondercange,Canton Esch,0.0,194302094706*,white,gray,medium,Heinz-Otto,Weihmann
31180,M,56,19671018,Portugal,Luxembourg,Canton Luxembourg,3460.0,196710188912*,white,gray,short,Martim,Costa
31181,M,53,19700615,Luxembourg,Luxembourg,Canton Luxembourg,17960.0,197006152831*,white,black,long,Pieter,Cornelis
